Index SHIndex BaiYunJiChang ZhongYuanHaiNeng ZhongZhiGuFen ZhongGuoYiYao HuaRunShuangHe RenFuYiYao JuHuaGuFen TianTanShengWu ZhongGuoJuShi ShengYiKeJi ShengWuGuFen ShouLvJiuDian KaiLeKeJi JiaHuaNengYuan YiLiJieNeng NanGangGuFen XiShuiGuFen AnQiJiaoMu ShangHaiJiaHua YangQuanMeiYe ShouKaiGuFen JianKangYuan ShengHeZiYuan SanYouHuaGong HuaLuHengSheng JinZhengGuFen ShiLanWei LanGuangFaZhan YangNongHuaGong ChiHongXinZhe FengHuoTongXun ZhongHuaGuFen GuoYaoGuFen HuaHaiYaoYe ZhongTianKeJi ZhongTieGongYe ZhongGuoRuanJian XiaMenWuYe JiChuanYaoYe ShanYingZhiYe KangEnBei TianDiKeJi ChangDianKeJi BeiDaHuang AiJianJiTuan WaiGaoQiao YuYuanGuFen DongYangGuang JunShengDianZi TianJinGang ZhongTangYaoYe JingJiangJiuDian XinChaoNengYuan ShuiJingFang XinGangGuFen ZhongChuGuFen HuaXinShuiNi ShangHaiJiDian NeiMengHuaDian ZhongJuGaoXin HangTianDianZi ShanShanGuFen HongFaGuFen BeiMengYiJi TangShanGang TaiPingYang HengLiYeYa XiBuKuangYe TongKunGuFen ZhongGuoWaiYun ZheShangZhengQuan DaLianGang ZhongKeShuGuang HeBangShengWu JinShiYuan KouZiJiao LaoBaiXing JiXiangHangKong ChenGuangWenJu ZhaoYiChuangXin GuoYaoYiZhi DaYueCheng ZhongGuoChangCheng JiDongShuiNi GuoXinJianKang LiZhuJiTuan GuJingGongJiu XingRongHuanJing JiLinAoDong ChangChunGaoXin YangGuangCheng ShiJueZhongGuo DongBeiZhengQuan YanJingPiJiu TaiHeJiTuan HangFaKongZhi GuoHaiZhengQuan XinXingZhuGuan BeiXinJianCai LuXiHuaGong ShunXinNongYe ZhongDingGuFen HuaLingGangTie JiZhongNengYuan XiYeGuFen ZhongNanJianShe YinTaiZiYuan LangChaoXinXi ChengZhiGuFen XinDaLu LongPingGaoKe XinHeCheng HuaLanShengWu ZhongHangJiDian YiFanYiYao SuBoEr ShuangLuYaoYe ZiGuangGuoWei SanHuaZhiKong GuoXuanGaoKe TaiYangZhiYe WanFengAoWei ZhongTaiHuaXue SanGangMinGuang NanJiDianShang ZhongHuanGuFen GuangDianYunTong ZhengBangKeJi YouZuWangLuo ZhongHangGuangDian HeLiTai DongHuaNengYuan YuYueYiLiao WeoShiTong DongFangYvHong ShengNongFaZhan HaiDaJiTuan GeLinMei JieRuiGuFen BeiFangHuaChuang WeiXingXinCai QianFangKeJi HaiPuRui SiWeiTuXin GuangLianDa GuiZhouBaiLing QiMingXingChen JinZhengDa XieXinJiCheng FuLingZhaCai SuoFeiYa HaiNengDa LingYiZhiZao LongMangBaiLi YiLingYaoYe KuaJingTong MuLinSen KangHongYaoYe EnJieGuFen ShenNanDianLu YiWeiLiNeng JiQiRen BiShuiYuan SanJuHuanBao XinWeiTongXin GuanXianChuanMei WeiNingJianKang LiYaDe GuangHuanXinWang JianFanShengWu YiLianWangLuo HuaDaJiYin SZIndex CYIndex
2013-04-16 79992178 2753431 1490330 3002679 1706188 3988219 2014704 13781805 9110004 4921374 6599851 1551311 940731 5985716 2597305 11840661 2083811 6369828 2645094 923836 7054666 33828938 5855781 1420646 7260624 11859248 1831562 4967109 18596719 8773049 10148719 2717176 3141230 3071025 2710081 12703153 6214951 886446 4024524 2575680 15358925 6177451 6275632 2618581 6479544 3757965 8545669 13400649 35746976 504509 2608422 7663143 836476 6135490 3864061 6164383 2147519 12168238 4118867 14686308 6833159 7795476 4777573 1436811 915085 2338070 16840314 2846540 10428392 3784521 318354563 257745 3592576 64400 1791451 395652 52000 50900 23600 65400 7400 1924902 10003947 2321235 7116843 7605576 1074889 1694869 57362954 8714240 3023918 4827921 195692 7430183 7017188 4038924 3276183 23353131 4801054 6016344 7999726 1566186 3420982 10108236 13378280 11984904 9622491 5399829 820142 964757 12448285 3654699 2740645 5204628 11114019 3669564 1945210 1867256 5639121 1438717 2554657 15601096 784597 5237101 774466 806391 1102673 7094944 3675300 603968 2374599 778083 2757729 1131389 3719872 5134026 28963842 510888 6404303 1413965 947030 781987 250455 1407752 6701861 880032 8668034 1571532 775804 11456124 622988 345152 599793 2209167 1475451 7187823 4563460 66000 29100 12311 29866 2300100 4055916 1277440 8420436 2038796 7018950 343653 466361 498605 14500 5300 5500 81503822 4382004
2013-04-17 68314181 1972745 1150542 2600078 1700431 4997170 2222084 6521492 8185115 3461418 3410664 3261986 1789402 5357301 1544090 9897549 1301368 5051310 1528532 2493859 4022401 13672129 2991843 1744279 8423999 6570653 1819525 6618985 11619349 5341383 6331230 3533713 2592598 2588592 6032139 11232373 3451827 1299174 3007182 2169353 11210007 5641667 7892658 2682855 6500156 2485691 8074350 9500646 26198503 1224861 1929591 8143823 738685 2696802 3227244 1814449 2480684 9766556 2260061 8707398 18131813 6424439 3924991 2246027 1956372 1618278 8671606 3044608 5945979 2753724 318354563 257745 2563099 64400 1130950 395652 52000 50900 23600 65400 7400 2440232 8527536 1796590 5841687 16358632 1267903 1635037 54448818 7086696 3679491 4664751 195692 7728497 8602098 6419857 4414499 18770208 5185992 5819375 6352042 1688600 4251665 6236933 8942184 6046378 5327546 3337103 6546192 654257 9109454 2841897 4747114 4285575 11114019 1885014 456286 2534836 3352551 2655837 6473762 18580495 435652 4578404 487799 1442692 1314876 8078048 4288875 456545 2025039 638973 5505261 1415058 3302252 7098106 28963842 757124 4875492 2100881 413281 1088211 207573 1407071 7501402 659952 21241548 1399168 872485 9350291 544604 683239 430988 1738103 1475669 4355778 2948010 66000 29100 12311 29866 3618526 3855518 2108787 9167080 2289360 16892616 809290 233738 498605 14500 5300 5500 77204249 5291209
2013-04-18 71616927 2177333 1140531 2682443 1192712 4062780 1438493 5550347 7058218 4449697 2624707 2362862 943721 4457259 1803713 16733417 1503302 6253881 3267484 1353937 5209589 12044856 2312367 2381916 9915063 6290228 2258308 60317326 9820357 4651126 6093418 3648473 5002798 1959386 6997881 16500649 2609856 1030849 9743452 1662684 17125580 3310093 6795102 3250481 4660348 2782466 13282995 8538557 20072591 640974 2069154 4170949 617987 3129502 2683445 2582661 2443712 7355829 1855600 13809136 12544423 6136660 2725624 2904937 4568324 1797213 10105955 1114037 6887161 7362764 318354563 257745 3171971 64400 831459 395652 52000 50900 23600 65400 7400 2956723 6371658 2736150 4084816 32558361 1567246 1347562 150390692 6906680 2888523 3255349 195692 7534724 7143339 3592549 2942095 16974146 5070296 3507310 9856263 1477497 5047262 9054266 10018355 4705802 4030706 3816030 4240788 2049741 14272623 3371098 3201096 4672368 11114019 2713051 779433 4809046 1881114 3709510 6473762 15676206 555549 4070191 674346 2542258 929653 4744272 3783297 271886 1810969 912065 11575342 1389250 6046785 3742213 28963842 607470 6464537 1332371 343343 2371630 234184 1099191 8836873 1174358 10975318 1092960 782436 13240726 511693 743639 447417 1462683 1557425 5080350 3817000 66000 29100 12311 29866 5332465 5560803 2587057 9543488 2122804 17220749 449942 480876 498605 14500 5300 5500 80392674 6084981
2013-04-19 109660556 2634411 1834069 4364408 1730824 4388120 2448365 8864421 9210528 7150992 4415187 3969993 1415572 10021682 3022438 22026316 1825066 10455256 4397020 1851401 9112643 26144665 5013656 3754850 8309291 20855200 4738145 34590619 11328204 5878540 23973494 3716549 5266794 1406898 6570515 24702417 7745443 1572707 11468767 2316854 20465138 5633009 7775176 3906372 8738308 6487523 11520478 19253546 20449637 2039516 3328234 6655708 1102600 3785520 5062549 2176545 5668414 12568563 5751546 17674846 13695323 8227263 11038890 3389568 4445121 4216918 23780761 2057365 12202218 8313932 318354563 257745 6888638 64400 1970837 395652 52000 50900 23600 65400 7400 1416214 11337043 3843676 6890814 23610037 1184490 1852549 181594897 14559284 2160426 5296029 195692 13105509 10998011 3254256 5933382 41479248 8063267 8225705 11006456 2111568 4819372 12497010 24109900 7241677 12835552 4290461 2792075 2116137 11357802 5827300 5015061 6728757 11114019 3875927 556790 3472999 4413255 5505480 6473762 13440356 974379 6647742 2354051 2589972 1951762 6800782 3527280 722172 2274535 2268416 16611408 2786723 5719275 4846042 28963842 2433673 6645508 2004547 403858 1493253 324520 2626853 12025914 2084893 9836118 1208385 1532457 19151993 1030541 430524 907766 8702507 2038697 7451664 7811512 66000 29100 12311 29866 4150123 6066759 2619337 9504469 1427871 13455111 1029389 955229 498605 14500 5300 5500 120343351 8028408
2013-04-22 95233730 2225631 1544719 6667912 2074637 5645450 2483088 8100406 15282086 4597924 3128344 3430853 1368478 7266075 3006812 15733096 1983099 11806946 4386884 1820967 6404628 18356900 8340423 8275080 4381060 14903656 2880979 26963996 50283933 4603423 13504160 7998190 3116871 2186605 11538367 19994415 33159561 1507502 7295881 1571093 14510055 6096048 22183083 5588352 8910394 3939468 15103846 12599704 17592317 1003760 1827556 5978903 931484 8569822 4690865 2158724 2906856 29616710 3784893 17717639 25710237 10335994 11041253 1862426 3816036 6161374 28459119 1748566 10756026 7070796 318354563 257745 5190036 64400 2044076 395652 52000 50900 23600 65400 7400 4010619 9768203 4816179 15005426 19114359 3198201 2571111 440194435 12207723 3550526 4304729 195692 8616353 8194462 5063924 4875577 23026188 6045216 8282510 12434668 3502246 3431125 14239450 14472014 3847155 11095044 5286841 4642394 1655285 17540159 9737021 3665479 6865504 11114019 4162587 718805 2807131 3724758 4309995 6473762 8427937 930932 8020206 1322081 1508724 1246659 15154561 3065169 7620454 1986860 1223010 17362482 2816078 6874614 3701524 28963842 1837490 6856612 2685228 488721 1282789 1640125 2164454 10864576 3071395 9269425 1261262 927042 17704733 1704717 495389 1117181 11138640 1996320 5389742 3231899 66000 29100 12311 29866 4382002 7952300 2798940 11623597 4692237 21719264 1349078 1015568 498605 14500 5300 5500 108000728 8193787
2013-04-23 96541315 2390893 2121562 5182416 1960234 8929528 2348996 6860184 14324299 4474341 6803663 3796190 799927 7896678 2853619 11710706 1876758 8233977 4671408 1516687 7317294 16837727 35957109 8275080 4345400 12840778 2693805 18239325 25888435 5490042 12801775 5461913 3124615 2500690 9553214 21535506 16144929 1400012 5846655 3464544 19831736 4176641 9206631 5939051 14854029 7986251 8071856 8881298 18089479 1447414 2747702 5190245 991539 8449036 3877087 1688098 3841419 17602430 4183136 17423832 17767957 8746784 8920687 2048035 4379794 4353572 20033585 1786664 10665682 3793417 318354563 257745 4671042 64400 1954113 395652 52000 50900 23600 65400 7400 4625012 7678414 3731337 12760899 25903894 1729129 1786404 288055837 18865142 5516365 6753117 195692 8239818 12278538 4225437 8724319 26168779 7998570 6150397 18948043 3704113 3590133 10581888 15578742 4550920 11029050 3729240 3688689 1413986 22846662 5795505 4651834 4930073 11114019 5752819 491700 2812000 3374626 5059621 5474129 7001250 862122 9188567 4113583 1696560 5103434 11412283 3899563 2608622 2216029 17287351 13371021 2237161 7574298 3755222 28963842 1373289 7452518 2038314 333342 1606697 767122 2415466 15078260 1248427 7737375 2183454 1501388 14772307 1169567 733595 1237278 5283358 2048562 5811726 5815639 66000 29100 12311 29866 6308240 5790259 3301981 15351192 3553529 28906741 1121894 2385569 498605 14500 5300 5500 115376097 8480976
2013-04-24 91600261 3164417 1650640 6408641 1210294 5420389 2067952 5934275 14245815 4145593 3613507 4013103 1062092 13728009 1975856 13090309 1992449 6130383 4316736 1795110 6801388 8197269 27663313 8275080 4011165 8548390 4363221 19858829 15820035 4326849 11233411 10683949 2961150 3981872 9505158 37282310 8605973 3044546 5973348 5603168 24517009 6094940 6650640 8031008 13926750 9793438 8552930 8566024 15069962 989845 3115743 4411869 1414727 9545777 5435477 5792474 2846270 10306589 2734477 12252817 11564341 7259766 16044864 3791532 2345288 2647339 17074697 2650732 8134166 3946451 318354563 257745 5038691 64400 1961624 395652 52000 50900 23600 65400 7400 2309632 8687877 3801939 8416849 19076580 2530167 2327380 305906519 11896870 3807950 3650889 195692 9884834 11720801 3192809 7700935 24478544 7363668 5850964 12273465 3733552 4570705 6246555 13717856 4963138 12404169 4329150 2995972 1330210 22143301 6725176 6553053 4830359 6247331 4862879 814886 2761301 5480660 3698089 4850501 5574958 1191112 6209770 6518489 1651219 1665491 9241620 2878484 2311221 2469422 14560590 10945677 3081641 6491913 3077091 28963842 1304218 6000687 2814778 660618 2694965 1060264 1921878 12934026 2058547 6431773 2061475 1476181 11863385 1088122 1357633 1191606 7926090 1597668 4550500 3832090 66000 29100 12311 29866 9178076 6719945 3399429 14276726 4256712 16456602 1276846 1856006 498605 14500 5300 5500 118398474 8772878
2013-04-25 96704188 4267959 2133118 7215328 1696114 5353337 1979733 6116476 9625362 4591715 3771605 3216133 1219168 18420128 2986319 14887785 1912409 6580082 5137064 1966195 8371755 9329999 18296192 8275080 4095296 12281712 5452628 15272919 15855380 3657015 9619587 8820483 3136429 1490744 26244417 44675288 8459099 2208701 6858264 9053466 18875641 8988235 5800993 22684759 9923636 5893951 6748103 6369432 11629171 1167941 2977915 5095971 1412069 15019954 2758302 1859798 4691360 13776747 3591476 15759298 12115234 10669401 32750232 3127425 2215195 2502790 16183489 2094899 13011386 3426051 318354563 257745 5112600 64400 1930151 395652 52000 50900 23600 65400 7400 5912790 10229486 3633405 7210438 23673270 3167217 2065558 469061740 8262715 3302309 2203775 195692 12468945 8455289 3346117 5487572 27006623 8356133 5507484 14457552 6397626 5790268 8847390 20389816 4224871 12622192 5466700 6021834 1365037 21795874 16408301 9913122 8625717 4909094 133126 937620 3368042 7386747 7216404 3975111 5202261 1923903 5146828 6621612 2442934 1318077 11796853 2619280 1432120 4110673 6342699 11121181 4713869 9023222 4404277 28963842 1878479 5725728 3503277 574136 1494969 1274504 2559188 11364727 2244701 9013456 3020387 3073411 13942072 901769 1129996 2060295 8384806 3682457 3635625 3632883 66000 29100 12311 29866 9404088 14271707 3101980 14533376 3112996 34470335 1343491 4776950 498605 14500 5300 5500 119835702 10505929
2013-04-26 76673970 3175782 1153002 4561549 1427279 4184286 3879447 5796041 6488537 2949663 8321636 4706882 1254981 7469692 3061757 9758451 3505329 5766489 4654095 4082680 6101510 6954461 16070535 8275080 6035760 6733828 2769890 12989289 9311760 5357278 6969444 5388867 3085067 1568244 7770763 22107118 7460037 2518969 5256282 6080947 19350868 4314050 12227923 8587284 16503587 12396956 6545483 5326903 6003910 793285 2183336 5623000 1120670 14207813 2951604 1760094 2885331 6717754 13559197 14413634 10044405 8897798 25098062 1812864 1610651 2237666 11608804 2648145 8094583 3599135 318354563 257745 4158655 64400 4726256 395652 52000 50900 23600 65400 7400 2194120 5081370 3263878 8715684 16779100 2877180 1467171 284827177 6048340 2769344 3505880 195692 11341375 10279361 1444583 5620599 13648080 5099990 4542037 10526518 2469282 2936999 7264786 16433207 3029457 8983883 4070107 1740443 874645 19749220 10542218 5312711 5224977 7328737 133126 6304391 1539978 6004266 6168976 3139792 4396532 1053705 3750205 2979986 2388884 870000 5965143 1529070 976176 3973207 3689972 8919763 2132105 4491234 4295435 28963842 4271271 5459177 3912269 569945 1158892 565185 2441613 25481145 1947257 4959352 4145286 1183922 28473088 594983 462165 1713474 3916362 3075685 5189364 2486042 66000 29100 12311 29866 5349473 5304643 3081479 7793849 1474577 25875997 734358 2562592 498605 14500 5300 5500 88136271 7160700
2013-05-02 68337936 2040070 1964268 1928090 1296604 7434893 5015613 6534914 5821153 5752864 8321636 1241461 533735 4279834 1213748 7496113 1727319 3607474 1960559 4274044 10351287 5392129 10989400 8275080 3943269 12583414 2710031 6266952 5962934 4807554 9691158 4152428 2363588 1622757 55804686 21041402 3825541 952808 11410760 3668332 11267923 3192704 6462040 5378391 8702099 6185850 8492589 7891109 4705358 639820 2076210 4196956 361461 10294528 3170078 2797617 2066432 6538598 6638012 17108974 14236243 7854974 20746120 825077 1581347 1427470 7329189 3016993 10465141 2774185 318354563 257745 6046081 64400 1610968 395652 52000 50900 23600 65400 7400 1648516 2451057 2706094 9862998 16765821 2386854 2151911 145282415 6138315 2289509 2880160 195692 12160709 7366531 1990250 6498479 10775887 7305403 3197594 12403928 2222309 3349912 8773669 13293682 4875045 5664799 2859957 1986990 662286 20344833 8558877 3434327 4383516 4071818 133126 7307967 3150494 2973560 2190425 1680077 2917451 816522 5226399 1909756 2085924 1102368 3839389 3062575 788414 1458788 2495261 8804626 2598755 5831278 2076522 28963842 2961214 6530134 3353807 253627 585919 879815 1649609 12647096 1129132 5509707 1861714 1800884 4077300 896561 767424 1481844 2840929 1237659 2409052 1584627 66000 29100 12311 29866 6519912 5131579 2509627 4878255 2793960 27223773 1092741 1669633 498605 14500 5300 5500 70328069 5383285
2013-05-03 88583464 4646301 1960818 3803508 1731525 8390226 4906734 5722242 9835848 4503365 8321636 2755999 686817 6762623 5671695 8770992 1379300 5201081 2738814 2883832 6676141 10021268 8912629 5784601 8996246 14910554 5246309 7204711 8034083 4569466 9109041 4953005 4214090 3099398 39416259 25097862 6546743 1160940 7008473 4415632 44437949 7438096 6292402 8913512 10936647 10267422 7778132 7468092 5134132 1109920 4244487 4947823 1125470 18474603 3303543 2105417 4068936 9552718 7359102 17089122 9771393 6267827 45081597 1392586 4206509 2533202 21111067 3843493 15338618 3328573 318354563 257745 4034323 64400 2002971 395652 52000 50900 23600 65400 7400 2439003 14106226 3083400 12280104 21538852 2369897 1709838 166302325 11678253 2467548 3631102 195692 23271072 10609775 2197079 4940194 28815394 7426320 7631494 11302727 2416376 5175688 7091617 15719694 3252089 6176041 4577364 1898090 1661401 23803635 31051413 4241597 7220564 3210447 133126 6378156 1691398 3159054 7495704 2704762 4386326 2025095 4505975 2423839 2146047 4398429 5102644 5190278 661951 2470874 3849618 14281492 7510660 5143610 4470608 28963842 3017757 13116347 3448282 442534 993634 1072118 2059067 13171072 1724810 4246850 1823687 2779947 4077300 1309698 785491 1418607 4903815 2024301 2987527 1853832 66000 29100 12311 29866 12682251 5403064 2442062 5401566 2156854 22033135 1419042 1791758 498605 14500 5300 5500 106503868 7910952
2013-05-06 92268146 3190607 2457264 3901317 2452077 9041321 6468626 9045064 8944818 4487201 8321636 5852822 587540 6904563 12863385 12528540 1327588 4801876 3965554 1970606 6960408 9647929 8393005 4098670 8177937 16423049 9208814 8649371 9099286 6151860 12207549 8074803 3585611 2727184 30680889 23398449 8058987 1805041 15140415 3920323 30469070 10604918 6677977 8293523 7789802 7892094 5181827 10273940 9315609 1543282 3149917 6130422 1574033 12808151 3357252 2357720 5181095 8285230 9038449 11098695 72771593 8283700 40990405 2060684 5553563 2740340 17716276 4799229 18149707 3773851 318354563 257745 3635114 64400 2089270 395652 52000 50900 23600 65400 7400 3951039 8368097 3009205 7208104 24860209 2750065 2343912 193685485 12292643 2735293 4484157 195692 19456205 6150751 2181653 4246917 69965577 7963639 4307640 11163735 5089804 10616605 8326106 15779776 4547918 6061560 6907678 1472078 2352373 20623870 31051413 4763614 6203895 4086330 133126 7826673 1608886 4375356 8891921 2861748 4385571 2090629 7701027 4654087 2193215 3140929 7721137 6452249 925172 3021930 4886059 13898324 5176417 5684412 4907773 10715868 2721243 15699639 3071339 705754 1438729 1473514 2132217 16744537 4064609 7267220 4469195 1962445 26983204 1011162 620726 5074016 7697675 1938308 3087737 2565768 66000 29100 12311 29866 13064322 11334858 2327179 8051280 1752828 25627125 2283128 2469174 498605 14500 5300 5500 110809043 10341541
2013-05-07 86452356 2093281 2305164 2680894 1409987 4214390 3706795 7180117 9968253 4505716 8321636 4148833 761774 10281251 7025761 24336543 1139422 5049078 3652086 4578978 10985978 10743711 6870749 4981875 6370093 10250772 5030769 7504504 8233049 8308216 18271817 3822161 3134316 1590548 30680889 16046267 7402911 2421146 18281549 5630320 19179023 7368657 9336671 6570323 6025079 9780866 5493903 4548184 4532537 8980522 2125596 5769756 688145 14842068 7731355 6342102 2880312 10672961 4053791 6482266 68793179 5014432 20435561 2412013 6794834 3862605 14171398 3841230 11957651 4907390 318354563 257745 2908056 64400 1897188 395652 52000 50900 23600 65400 7400 3022011 5206084 3050179 10048807 14823040 1637672 5344643 307634646 9109572 2729482 3727133 195692 23110537 10887323 1915739 3510250 43694710 5619202 3684471 8524590 4647193 13491447 9023101 19659447 6117171 6668164 6551395 4071289 1520820 12860655 31051413 3826638 4883883 2567491 133126 3705121 1554384 4282823 4768701 7170284 4013330 1824582 4187687 5963630 1540916 2735665 7042227 4191597 788619 1697810 2930247 17362970 2617793 5388369 2743538 6919609 2539576 13537651 2218567 821155 1096944 1454920 1513686 14587601 3539413 5254693 2982527 2122618 16583993 828397 646594 3324735 7372485 2375669 2351714 3566280 66000 29100 12311 29866 6345697 7434893 2027156 7221330 2512846 16078438 1107993 1128810 498605 14500 5300 5500 103407532 9122569
2013-05-08 90371933 6447449 1572891 4114588 1577405 5164156 7483707 5468082 6621956 3553275 8321636 4370542 946821 9421238 6966736 40607292 1471389 7022014 2636537 2483132 8875645 10571798 13503165 3085391 5840694 10118506 4040509 20102705 9236546 4953106 9903635 3860696 4789419 3106083 30680889 30404696 5795927 2470976 10820010 3666715 16137814 7203539 5290086 27409749 9378454 8226540 4964158 7409001 4495169 27136657 2893027 4435043 846459 11610384 4758335 3932177 3946286 10190389 4334311 7921407 45684044 11175225 12453548 2094398 3607331 2362924 11868596 4124761 9657467 5107794 318354563 257745 3663515 64400 1748315 395652 52000 50900 23600 65400 7400 4620277 6147731 5725140 7543101 19788504 2186484 3969992 227356489 11764643 2918066 3144552 195692 14375194 11271076 1949669 4438297 44237440 6134526 4696517 8533545 2816012 10759628 9015948 14688408 4294057 7114260 5434664 4071289 4700286 19156141 31051413 4782632 3668782 3964909 133126 2973959 2449704 3383574 5441386 6988969 5632763 7234891 7006823 2378839 1630644 4078511 6401947 3692996 668124 1961063 3969516 13247242 3121672 7232478 3883716 5215185 2318269 8941542 1645850 1511829 1683424 2652514 1689704 14569838 2645873 6755612 1998479 1466716 14842442 775684 505801 3855080 4366635 2206205 2298992 3255746 66000 29100 12311 29866 6678955 9211996 3865350 9556204 2293776 31139664 1513406 1226731 498605 14500 5300 5500 113217429 10723616
2013-05-09 98531637 8329414 1951095 8884577 3502499 3575067 6716903 6728484 8136048 4267605 40784543 4103717 1558486 9270870 13710510 52815008 1628520 6578459 3780509 1985797 21735709 10583791 9242878 3470938 7603472 9832636 4715112 16407645 10555280 7180205 17853273 4551022 4325905 1588523 30680889 33218603 8966109 2358320 12002379 2406129 19989378 6357037 5218490 66218008 12312671 6841746 3584262 5319918 5779971 34816083 2436867 11494514 1031602 13940144 5697367 2816197 3207585 16698642 3434863 16914432 32026712 15666615 23687197 4337316 2804142 2744701 15185177 4274299 10461169 4655633 318354563 257745 5736458 64400 2269068 395652 52000 50900 23600 65400 7400 2236438 7632654 4324507 8189657 28318293 2665618 4063452 239242909 10433037 1887034 3262667 195692 16068331 9732648 1580590 7765224 46040623 6409186 3916449 8509484 4139783 6730217 7517087 37561885 4971025 5927839 5747356 4071289 1814443 33827296 31051413 3532864 4377494 4672184 133126 2643269 1647388 4575045 4740603 4649916 4612977 3820535 8178437 5842250 1643096 2206636 6876177 8000289 848865 3550199 3073956 13899591 1999991 11788301 3576153 7154545 1197204 24068926 1849391 1814161 1198353 2375611 1675255 24118458 4143777 5919843 3735436 3171252 21092599 578167 610261 3258295 4514948 2473837 3300962 3955318 66000 29100 12311 29866 10975689 8328893 5033789 19456162 3234502 26240651 2339171 1189408 498605 14500 5300 5500 115539868 13408967
